0.2673484, 0.55329454, 0.359906, 0.08042851
0.20406713, 0.6660755, 0.38070732, 0.15980296
0.594661, 0.7829788, 0.68012875, 0.05268067
0.5500453, 0.6951653, 0.63633657, 0.034427803
0.30994153, 0.6979703, 0.6236031, 0.06849025
0.53223526, 0.6881397, 0.5983554, 0.049957752
0.62914574, 0.7601626, 0.6979436, 0.031088639
0.33861834, 0.83218026, 0.63010937, 0.1322535
0.25479776, 0.6138298, 0.41250378, 0.12801085
0.22598872, 0.64513147, 0.415651, 0.14467093
0.16696666, 0.7564753, 0.47620896, 0.20623349
0.46959463, 0.7712194, 0.60187316, 0.08664646
0.5707645, 0.79001445, 0.7153961, 0.06043241
0.6088561, 0.7878128, 0.7251246, 0.044105515
0.40133578, 0.7312937, 0.6428357, 0.07866764
0.6485731, 0.7485534, 0.7036707, 0.026630614
0.6767123, 0.7375911, 0.7076152, 0.02028859
0.34037367, 0.6052074, 0.4287882, 0.07224273
0.56483513, 0.7018846, 0.62056684, 0.0416391
-0.26113117, 0.60700023, -0.02696122, 0.22223371
0.34937826, 0.6579899, 0.45263016, 0.08517902
0.3681592, 0.7288814, 0.5962209, 0.11228078
0.7475, 0.7872198, 0.7625806, 0.012528056
0.50333583, 0.7555697, 0.67898464, 0.045676537
0.47365284, 0.76474446, 0.6928424, 0.05959038
0.5986725, 0.8056732, 0.7391539, 0.07175333
0.6167231, 0.7082023, 0.6699282, 0.031263016
0.21329772, 0.7830802, 0.37303382, 0.14099707
0.48901504, 0.7535475, 0.6485972, 0.05628705
0.4151547, 0.7176788, 0.5684253, 0.09351978
0.54082, 0.7383849, 0.6355485, 0.054981902
0.314717, 0.49398443, 0.40854034, 0.048726246
0.48716038, 0.75750303, 0.58877945, 0.08978324
0.63862073, 0.8214107, 0.7616753, 0.03880419
0.69452125, 0.804489, 0.7779989, 0.025467167
0.42381144, 0.71202874, 0.5882501, 0.08181972
0.32125208, 0.66337246, 0.5207879, 0.1236215
0.6855378, 0.8085794, 0.7736954, 0.031695083
0.4722955, 0.7446162, 0.61881715, 0.061166216
0.26957297, 0.7084025, 0.568132, 0.12972334
0.40293768, 0.5362623, 0.47577217, 0.033840563
0.24158761, 0.70738554, 0.47666702, 0.15127733
0.5887412, 0.7941578, 0.7192218, 0.0620714
0.72130376, 0.78569275, 0.7570117, 0.017951453
0.5735778, 0.7247487, 0.64589167, 0.045890313
0.4163603, 0.8201188, 0.6996112, 0.11201208
0.4001929, 0.7214014, 0.60603416, 0.086515985
0.657186, 0.8010622, 0.74919647, 0.030535415
0.36878416, 0.7637433, 0.61009187, 0.13995267
0.12130972, 0.7089178, 0.3968109, 0.18162616
0.69072735, 0.75397897, 0.72561634, 0.020877257
0.5779006, 0.68455553, 0.6376001, 0.029072354
0.49260467, 0.72238266, 0.6526375, 0.061393574
0.7507173, 0.80935615, 0.78030175, 0.017779317
0.12678117, 0.6427795, 0.37403774, 0.1433883
0.3487369, 0.7277461, 0.47894615, 0.11133814
0.6654389, 0.8203884, 0.7626953, 0.031748228
0.46305868, 0.6828703, 0.61383, 0.071188055
0.6772123, 0.8029732, 0.75710166, 0.041673746
0.53698075, 0.7623967, 0.68558913, 0.08514226
0.16220026, 0.59657216, 0.26426953, 0.11717456
0.62718266, 0.7363136, 0.6953852, 0.033953
0.33570045, 0.7273803, 0.52585983, 0.11962818
0.4872769, 0.70629364, 0.6386036, 0.05927481
0.7313084, 0.8158591, 0.7884157, 0.02332495
0.218495, 0.49818975, 0.32114708, 0.07599676
0.4208733, 0.7434467, 0.6537929, 0.07301941
0.23202264, 0.69565225, 0.46498126, 0.10681671
0.38247627, 0.76446474, 0.6705744, 0.09537087
0.68083996, 0.7772816, 0.74429405, 0.025589768
0.63048375, 0.76598144, 0.7144156, 0.041873142
0.59013283, 0.79753315, 0.7184524, 0.049138196
0.5598939, 0.79958045, 0.74480075, 0.05157123
0.31463584, 0.7494621, 0.5209159, 0.18204577
0.64795643, 0.7703171, 0.7458805, 0.021148244
0.45808968, 0.5732484, 0.5082243, 0.03014672
0.3439386, 0.70278853, 0.6189106, 0.0675512
0.509716, 0.75641316, 0.66818106, 0.06542469
0.589599, 0.7484765, 0.7075007, 0.043554146
0.37304902, 0.76176476, 0.6731678, 0.101176545
0.38242057, 0.61242527, 0.47075316, 0.05711955
0.29802567, 0.73259455, 0.6419796, 0.097215235
0.5558982, 0.7865497, 0.72001874, 0.051677443
0.46916667, 0.69912416, 0.5646483, 0.08201685
0.438971, 0.73868114, 0.5503687, 0.0826186
0.6631987, 0.80632496, 0.77399606, 0.028588422
0.24613225, 0.7891037, 0.6045576, 0.1130492
0.3057704, 0.36752135, 0.33121318, 0.01701888
0.19139512, 0.7082738, 0.2646144, 0.09068039
0.37135282, 0.7395834, 0.61904, 0.11515468
0.2050511, 0.5962815, 0.32864985, 0.121533595
0.6096318, 0.8259289, 0.74507153, 0.065004565
0.48420376, 0.8111772, 0.65360034, 0.081821464
0.57707834, 0.79724365, 0.749795, 0.055274718
0.4985134, 0.7517786, 0.69200486, 0.056211498
0.43978348, 0.7534247, 0.633624, 0.088071376
0.2951849, 0.739431, 0.5713216, 0.14456037
0.567382, 0.8408409, 0.7542641, 0.067132086
0.5134494, 0.6225886, 0.565433, 0.030563934
0.10700497, 0.7093582, 0.44792598, 0.21266939
0.497076, 0.7694805, 0.6755345, 0.046360604
0.6480892, 0.79689556, 0.71055627, 0.04674835
0.3570521, 0.44181392, 0.39005393, 0.022299245
0.3390501, 0.6264386, 0.4745006, 0.081860065
0.6106725, 0.8259548, 0.7665466, 0.044333443
0.61760247, 0.7218213, 0.6565962, 0.025638323
0.67710257, 0.8131327, 0.7603201, 0.033654917
0.16734694, 0.60555553, 0.28105116, 0.098495536
0.5109035, 0.7732463, 0.7052389, 0.063660674
0.08408408, 0.6808698, 0.2951495, 0.12850063
0.66809356, 0.8137185, 0.7779182, 0.033983823
0.3377193, 0.69963163, 0.5070974, 0.092937216
0.6681128, 0.832863, 0.78002465, 0.03290567
0.0852289, 0.4916897, 0.23587719, 0.09042206
0.6368499, 0.7788806, 0.7214705, 0.029269073
0.2367973, 0.72467786, 0.43857253, 0.15191877
0.5521453, 0.79601264, 0.65218943, 0.061140195
0.40990746, 0.79515177, 0.70108485, 0.08391773
0.023255808, 0.69684714, 0.36828202, 0.23234427
0.4096004, 0.7619904, 0.6439218, 0.102991134
0.39774457, 0.70935583, 0.5655939, 0.07195181
0.42462596, 0.6923077, 0.57883847, 0.06814088
0.5135135, 0.7450817, 0.6841515, 0.049287267
0.35539746, 0.63691837, 0.48331007, 0.089378834
0.6021314, 0.79048103, 0.73240674, 0.03594863
0.6910953, 0.8054764, 0.77833676, 0.025471598
0.30707252, 0.777403, 0.58765095, 0.1200895
0.6493322, 0.8159246, 0.7652003, 0.046064064
0.5947661, 0.75106645, 0.6709704, 0.04290217
0.42040563, 0.68041915, 0.5191274, 0.08449115
0.5061019, 0.76182616, 0.6906372, 0.039463423
0.55047613, 0.79272604, 0.7015746, 0.046519075
0.64638346, 0.8165434, 0.7599944, 0.03942789
0.72652936, 0.80612814, 0.76903594, 0.019255662
0.44091487, 0.79592806, 0.6039633, 0.11274939
0.4851924, 0.7910305, 0.7393875, 0.053787913
0.6882786, 0.8028049, 0.7598157, 0.03434312
0.6478424, 0.73627585, 0.69802094, 0.023972379
0.62207353, 0.78465056, 0.7270663, 0.042369742
0.6079882, 0.80817616, 0.7492754, 0.047884677
0.39293602, 0.75206614, 0.5672915, 0.09471322
0.49943373, 0.8112649, 0.7190877, 0.08332005
0.32301867, 0.7755474, 0.6652621, 0.09582545
0.5110976, 0.78911924, 0.63798076, 0.07629556
0.61140233, 0.79824966, 0.7181453, 0.06625133
0.5745665, 0.72186244, 0.6425887, 0.04344042
0.42500004, 0.7770109, 0.72041357, 0.05854655
0.53311384, 0.8147554, 0.75113064, 0.048006162
0.4125998, 0.7235088, 0.6063901, 0.08408293
0.62833095, 0.7539913, 0.6784786, 0.029875975
0.49084115, 0.73983735, 0.60494095, 0.080384016
0.20320672, 0.70326596, 0.4844645, 0.13343719
0.18451205, 0.42651644, 0.22587168, 0.05057895
0.18678865, 0.5806382, 0.284055, 0.10458847
0.74718827, 0.84403163, 0.81579524, 0.028478015
0.42538702, 0.70364004, 0.49086404, 0.070746444
0.5507359, 0.73670137, 0.64518785, 0.05383151
0.55212563, 0.77952754, 0.71778286, 0.047778662
0.23598434, 0.42208457, 0.31520316, 0.05050968
0.5963046, 0.7856795, 0.754588, 0.037010632
0.5973015, 0.74695325, 0.6711072, 0.03667806
0.32233423, 0.73704594, 0.6636641, 0.06987096
0.3509934, 0.70356977, 0.5465979, 0.09825975
0.5354789, 0.81957126, 0.76081353, 0.048720583
0.30409357, 0.7638125, 0.6166975, 0.13746393
0.3970588, 0.6810699, 0.5218611, 0.07414041
0.46130654, 0.80096304, 0.7044769, 0.07889324
0.5980136, 0.78521997, 0.73019826, 0.047414858
0.08085693, 0.8438554, 0.69040334, 0.067103796
0.27937335, 0.5498293, 0.44529042, 0.07698424
0.4995723, 0.82643753, 0.743479, 0.064713836
0.44258133, 0.7494408, 0.67924565, 0.07725122
0.707375, 0.8165939, 0.7783731, 0.02811697
0.23180212, 0.7202836, 0.41474938, 0.1511667
0.20690347, 0.34414223, 0.23960835, 0.021126205
0.6456224, 0.7769408, 0.7306609, 0.0369052
0.57736385, 0.72461647, 0.6585046, 0.04634336
0.6692759, 0.7731135, 0.7159755, 0.04002787
0.73573583, 0.8638813, 0.83587056, 0.027529532
0.28400183, 0.5943694, 0.51016784, 0.06352232
0.3768116, 0.7213589, 0.5524761, 0.1088356
0.22222224, 0.6460114, 0.45851818, 0.13017571
0.6395616, 0.73071533, 0.6785667, 0.021640018
0.3391892, 0.6902173, 0.481792, 0.08170871
0.15920253, 0.6165289, 0.3828873, 0.11981916
0.51192373, 0.6909091, 0.61332047, 0.053453643
0.46297207, 0.76222163, 0.6873445, 0.08038746
0.48837203, 0.78249204, 0.66874766, 0.09068248
0.36824462, 0.65996474, 0.5031686, 0.09419154
0.647245, 0.7843137, 0.7233794, 0.03185027
0.18002039, 0.33731186, 0.2276077, 0.055961706
0.5745554, 0.7995, 0.7192143, 0.052030604
0.45169586, 0.8140598, 0.71964544, 0.08158657
0.54112554, 0.78472227, 0.7128398, 0.05976376
0.52047217, 0.7658902, 0.7078197, 0.061600164
0.59680927, 0.81113696, 0.7621024, 0.036362674
0.21634363, 0.7513514, 0.48209432, 0.17359495
0.6038165, 0.7584146, 0.6945369, 0.049326967
0.5634172, 0.7597717, 0.67527294, 0.059314013
0.13895105, 0.6407674, 0.47770622, 0.13152286
0.36790398, 0.7455358, 0.53652817, 0.109566934
0.36047605, 0.6649747, 0.5179364, 0.11759701
-0.22111271, 0.7424097, 0.3649915, 0.27112502
0.39575335, 0.721038, 0.6204759, 0.066162854
0.43560353, 0.7490217, 0.63315225, 0.086598575
0.4396531, 0.76391876, 0.7107217, 0.0655651
0.5152074, 0.8342278, 0.7490213, 0.062263463
0.5628509, 0.72899735, 0.6759572, 0.03917293
0.64091164, 0.73980725, 0.70089895, 0.022668147
0.40397346, 0.6172608, 0.57251, 0.052275755
0.723631, 0.7893563, 0.7571588, 0.02302651
0.39633945, 0.651711, 0.545354, 0.07157838
0.39715016, 0.8131912, 0.69551986, 0.10693626
0.297953, 0.539779, 0.39465526, 0.09027715
0.6159401, 0.83138263, 0.7558051, 0.060738087
0.33206952, 0.54856956, 0.432391, 0.05259993
0.6293578, 0.7540929, 0.72406536, 0.0337941
0.57968974, 0.85078263, 0.76484597, 0.08807647
0.3703559, 0.7082089, 0.6377349, 0.0811863
0.34010154, 0.7593903, 0.6208032, 0.09746263
0.608322, 0.7819786, 0.705489, 0.053398646
0.19655171, 0.57805425, 0.3163429, 0.09781423
0.4164511, 0.76275945, 0.65917, 0.07200349
0.25157672, 0.7446809, 0.6044575, 0.15584823
0.42636406, 0.761062, 0.65547234, 0.08875507
0.65886885, 0.8222314, 0.7585334, 0.049773958
0.41236705, 0.6490471, 0.53455466, 0.083758496
0.5697981, 0.6994485, 0.6537207, 0.034775108
0.6256793, 0.7961012, 0.7303893, 0.054434817
0.12817615, 0.70984054, 0.4477591, 0.17834711
0.21207623, 0.70935047, 0.31078374, 0.12657963
0.27570096, 0.7577197, 0.5750555, 0.14132889
0.6972447, 0.79845387, 0.74910754, 0.030129049
0.6290097, 0.7620579, 0.70391273, 0.034116164
0.21695614, 0.6510417, 0.5322989, 0.10596139
0.29888818, 0.5701578, 0.48574898, 0.05762388
0.48889965, 0.8078619, 0.6485708, 0.09172485
0.27134502, 0.6755647, 0.39775357, 0.09020089
0.48982996, 0.7160883, 0.6476484, 0.050933268
0.29404798, 0.6294604, 0.4274751, 0.10474553
0.6286669, 0.77, 0.71547455, 0.045471318
0.69431496, 0.78589356, 0.7404786, 0.024631841
0.47802532, 0.74052817, 0.5832429, 0.056674298
0.7024504, 0.80169797, 0.7693922, 0.02198057
0.16455698, 0.7651778, 0.5713773, 0.15239412
0.12002792, 0.7168504, 0.28548744, 0.16803776
0.50531584, 0.6941716, 0.6123858, 0.057807572
0.25785205, 0.7263226, 0.4430153, 0.13433263
0.59692436, 0.7294429, 0.6747491, 0.042640556
0.56168747, 0.77444685, 0.69442433, 0.04956595
0.44902086, 0.7420561, 0.6718278, 0.04325812
0.308226, 0.63739777, 0.5221621, 0.09227257
0.51853156, 0.7659747, 0.5817208, 0.056861717
0.3131133, 0.73900914, 0.60782546, 0.10465757
0.29544234, 0.7535341, 0.63318974, 0.117900126
0.22829583, 0.58323354, 0.31283146, 0.09417836
0.39216408, 0.63810784, 0.49933633, 0.05422745
0.66681355, 0.78556484, 0.7285222, 0.029090935
0.33795017, 0.7306961, 0.5911479, 0.10868095
0.54296684, 0.73251987, 0.6603288, 0.05944541
0.49784252, 0.736672, 0.6717785, 0.06902287
0.19141136, 0.63703287, 0.4418761, 0.12599526
0.55780596, 0.7208395, 0.6615946, 0.05345458
0.6701755, 0.74517626, 0.7070464, 0.022991976
0.6672842, 0.78218776, 0.73741657, 0.030385355
0.5894776, 0.7594642, 0.67521185, 0.045997065
0.62331593, 0.7734913, 0.69968414, 0.035302773
0.213274, 0.8072685, 0.5188438, 0.23959017
0.58432704, 0.791612, 0.69407123, 0.03138273
